game_id,queen,pawns,date,time,winner
1003,computer,computer,20230113,14:48:34,Pawns
1004,computer,computer,20230113,14:48:43,Pawns
1005,computer,computer,20230113,14:49:08,Pawns
1006,computer,computer,20230113,14:49:45,Queen
1007,computer,computer,20230113,14:49:45,Pawns
1008,computer,computer,20230113,14:50:10,Pawns
1009,computer,computer,20230113,14:50:17,Pawns
1010,computer,computer,20230113,14:50:24,Pawns
1011,computer,computer,20230113,14:50:24,Pawns
1012,computer,computer,20230113,14:50:56,Pawns
1013,computer,computer,20230113,14:50:57,Pawns
1014,computer,computer,20230113,14:51:35,Queen
1015,computer,computer,20230113,14:52:17,Queen
1016,computer,computer,20230113,14:52:43,Pawns
1017,computer,computer,20230113,14:52:49,Pawns
1018,computer,computer,20230113,14:53:18,Pawns
1019,computer,computer,20230113,14:53:45,Pawns
1020,computer,computer,20230113,14:54:12,Pawns
1021,computer,computer,20230113,14:54:36,Pawns
1022,computer,computer,20230113,14:55:01,Pawns
1023,computer,computer,20230113,14:55:01,Pawns
1024,computer,computer,20230113,14:55:08,Pawns
1025,computer,computer,20230113,14:55:46,Queen
1026,computer,computer,20230113,14:56:19,Queen
1027,computer,computer,20230113,14:56:20,Pawns
1028,computer,computer,20230113,14:57:02,Pawns
1029,computer,computer,20230113,14:57:03,Pawns
1030,computer,computer,20230113,14:57:38,Queen
1031,computer,computer,20230113,14:58:08,Pawns
1032,computer,computer,20230113,14:58:17,Pawns
1033,computer,computer,20230113,14:58:28,Pawns
1034,computer,computer,20230113,14:58:29,Pawns
1035,computer,computer,20230113,14:59:01,Queen
1036,computer,computer,20230113,14:59:33,Queen
1037,computer,computer,20230113,14:59:56,Pawns
1038,computer,computer,20230113,15:00:21,Queen
1039,computer,computer,20230113,15:00:46,Pawns
1040,computer,computer,20230113,15:00:58,Pawns
1041,computer,computer,20230113,15:00:58,Pawns
1042,computer,computer,20230113,15:01:04,Pawns
1043,computer,computer,20230113,15:01:27,Pawns
1044,computer,computer,20230113,15:02:00,Queen
1045,computer,computer,20230113,15:02:37,Queen
1046,computer,computer,20230113,15:03:01,Pawns
1047,computer,computer,20230113,15:03:34,Queen
1048,computer,computer,20230113,15:03:58,Pawns
1049,computer,computer,20230113,15:03:59,Pawns
1050,computer,computer,20230113,15:04:16,Pawns
1051,computer,computer,20230113,15:04:42,Pawns
1052,computer,computer,20230113,15:05:07,Queen
1053,computer,computer,20230113,15:05:14,Pawns
1054,computer,computer,20230113,15:05:51,Queen
1055,computer,computer,20230113,15:06:17,Pawns
1056,computer,computer,20230113,15:06:23,Pawns
1057,computer,computer,20230113,15:06:58,Pawns
1058,computer,computer,20230113,15:07:10,Pawns
1059,computer,computer,20230113,15:07:47,Queen
1060,computer,computer,20230113,15:08:19,Pawns
1061,computer,computer,20230113,15:08:20,Pawns
1062,computer,computer,20230113,15:08:21,Pawns
1063,computer,computer,20230113,15:08:35,Pawns
1064,computer,computer,20230113,15:08:42,Pawns
1065,computer,computer,20230113,15:09:10,Pawns
1066,computer,computer,20230113,15:09:49,Queen
1067,computer,computer,20230113,15:09:50,Pawns
1068,computer,computer,20230113,15:10:16,Queen
1069,computer,computer,20230113,15:10:22,Pawns
1070,computer,computer,20230113,15:10:29,Pawns
1071,computer,computer,20230113,15:10:40,Pawns
1072,computer,computer,20230113,15:11:14,Queen
1073,computer,computer,20230113,15:11:15,Pawns
1074,computer,computer,20230113,15:11:25,Pawns
1075,computer,computer,20230113,15:11:58,Queen
1076,computer,computer,20230113,15:11:59,Pawns
1077,computer,computer,20230113,15:11:59,Pawns
1078,computer,computer,20230113,15:12:32,Queen
1079,computer,computer,20230113,15:12:33,Pawns
1080,computer,computer,20230113,15:12:39,Pawns
1081,computer,computer,20230113,15:12:49,Pawns
1082,computer,computer,20230113,15:13:11,Pawns
1083,computer,computer,20230113,15:13:45,Queen
1084,computer,computer,20230113,15:13:45,Pawns
1085,computer,computer,20230113,15:13:46,Pawns
1086,computer,computer,20230113,15:13:46,Pawns
1087,computer,computer,20230113,15:14:12,Pawns
1088,computer,computer,20230113,15:14:18,Pawns
1089,computer,computer,20230113,15:14:52,Queen
1090,computer,computer,20230113,15:14:52,Pawns
1091,computer,computer,20230113,15:14:53,Pawns
1092,computer,computer,20230113,15:15:31,Queen
1093,computer,computer,20230113,15:15:56,Queen
1094,computer,computer,20230113,15:16:02,Pawns
1095,computer,computer,20230113,15:16:03,Pawns
1096,computer,computer,20230113,15:16:09,Pawns
1097,computer,computer,20230113,15:16:25,Pawns
1098,computer,computer,20230113,15:16:44,Pawns
1099,computer,computer,20230113,15:16:54,Pawns
1100,computer,computer,20230113,15:17:00,Pawns
1101,computer,computer,20230113,15:17:01,Pawns
1102,computer,computer,20230113,15:17:07,Pawns
1103,computer,computer,20230113,15:17:08,Pawns
1104,computer,computer,20230113,15:17:58,Queen
1105,computer,computer,20230113,15:18:32,Queen
1106,computer,computer,20230113,15:18:57,Queen
1107,computer,computer,20230113,15:19:21,Pawns
1108,computer,computer,20230113,15:19:49,Pawns
1109,computer,computer,20230113,15:19:49,Pawns
1110,computer,computer,20230113,15:19:50,Pawns
1111,computer,computer,20230113,15:20:13,Pawns
1112,computer,computer,20230113,15:20:22,Pawns
1113,computer,computer,20230113,15:20:46,Pawns
1114,computer,computer,20230113,15:21:11,Pawns
1115,computer,computer,20230113,15:21:27,Pawns
1116,computer,computer,20230113,15:21:53,Pawns
1117,computer,computer,20230113,15:22:31,Pawns
1118,computer,computer,20230113,15:23:02,Pawns
1119,computer,computer,20230113,15:23:02,Pawns
1120,computer,computer,20230113,15:23:10,Pawns
1121,computer,computer,20230113,15:23:17,Pawns
1122,computer,computer,20230113,15:23:28,Pawns
1123,computer,computer,20230113,15:23:29,Pawns
1124,computer,computer,20230113,15:23:56,Pawns
1125,computer,computer,20230113,15:24:56,Pawns
1126,computer,computer,20230113,15:24:56,Pawns
1127,computer,computer,20230113,15:25:22,Queen
1128,computer,computer,20230113,15:25:22,Pawns
1129,computer,computer,20230113,15:25:22,Pawns
1130,computer,computer,20230113,15:25:51,Pawns
1131,computer,computer,20230113,15:25:51,Pawns
1132,computer,computer,20230113,15:26:25,Queen
1133,computer,computer,20230113,15:26:25,Pawns
1134,computer,computer,20230113,15:26:58,Queen
1135,computer,computer,20230113,15:27:05,Pawns
1136,computer,computer,20230113,15:27:14,Pawns
1137,computer,computer,20230113,15:27:51,Queen
1138,computer,computer,20230113,15:28:15,Pawns
1139,computer,computer,20230113,15:28:24,Pawns
1140,computer,computer,20230113,15:28:25,Pawns
1141,computer,computer,20230113,15:28:58,Queen
1142,computer,computer,20230113,15:29:33,Pawns
1143,computer,computer,20230113,15:29:52,Pawns
1144,computer,computer,20230113,15:29:58,Pawns
1145,computer,computer,20230113,15:30:14,Pawns
1146,computer,computer,20230113,15:30:20,Pawns
1147,computer,computer,20230113,15:30:49,Pawns
1148,computer,computer,20230113,15:31:00,Pawns
1149,computer,computer,20230113,15:31:32,Queen
1150,computer,computer,20230113,15:32:05,Queen
1151,computer,computer,20230113,15:32:06,Pawns
1152,computer,computer,20230113,15:32:38,Pawns
1153,computer,computer,20230113,15:33:15,Queen
1154,computer,computer,20230113,15:33:32,Pawns
1155,computer,computer,20230113,15:33:32,Pawns
1156,computer,computer,20230113,15:33:44,Pawns
1157,computer,computer,20230113,15:34:17,Pawns
1158,computer,computer,20230113,15:34:43,Pawns
1159,computer,computer,20230113,15:35:09,Queen
1160,computer,computer,20230113,15:35:15,Pawns
1161,computer,computer,20230113,15:35:48,Pawns
1162,computer,computer,20230113,15:35:57,Pawns
1163,computer,computer,20230113,15:36:24,Queen
1164,computer,computer,20230113,15:36:25,Pawns
1165,computer,computer,20230113,15:36:32,Pawns
1166,computer,computer,20230113,15:36:39,Pawns
1167,computer,computer,20230113,15:37:04,Pawns
1168,computer,computer,20230113,15:37:43,Pawns
1169,computer,computer,20230113,15:37:54,Pawns
1170,computer,computer,20230113,15:38:17,Pawns
1171,computer,computer,20230113,15:38:51,Queen
1172,computer,computer,20230113,15:39:22,Pawns
1173,computer,computer,20230113,15:40:04,Queen
1174,computer,computer,20230113,15:40:31,Pawns
1175,computer,computer,20230113,15:40:37,Pawns
1176,computer,computer,20230113,15:41:11,Queen
1177,computer,computer,20230113,15:42:03,Queen
1178,computer,computer,20230113,15:42:46,Pawns
1179,computer,computer,20230113,15:43:17,Pawns
1180,computer,computer,20230113,15:43:47,Pawns
1181,computer,computer,20230113,15:43:48,Pawns
1182,computer,computer,20230113,15:43:48,Pawns
1183,computer,computer,20230113,15:44:16,Pawns
1184,computer,computer,20230113,15:44:28,Pawns
1185,computer,computer,20230113,15:44:28,Pawns
1186,computer,computer,20230113,15:45:01,Queen
1187,computer,computer,20230113,15:45:33,Pawns
1188,computer,computer,20230113,15:45:33,Pawns
1189,computer,computer,20230113,15:45:39,Pawns
1190,computer,computer,20230113,15:45:45,Pawns
1191,computer,computer,20230113,15:45:46,Pawns
1192,computer,computer,20230113,15:45:46,Pawns
1193,computer,computer,20230113,15:45:46,Pawns
1194,computer,computer,20230113,15:46:10,Pawns
1195,computer,computer,20230113,15:46:31,Queen
1196,computer,computer,20230113,15:46:56,Pawns
1197,computer,computer,20230113,15:47:08,Pawns
1198,computer,computer,20230113,15:48:05,Queen
1199,computer,computer,20230113,15:48:39,Pawns
1200,computer,computer,20230113,15:49:22,Queen
1201,computer,computer,20230113,15:49:50,Pawns
1202,computer,computer,20230113,15:49:51,Pawns
1203,computer,computer,20230113,15:50:34,Queen
1204,computer,computer,20230113,15:50:54,Pawns
1205,computer,computer,20230113,15:51:18,Pawns
1206,computer,computer,20230113,15:51:18,Pawns
1207,computer,computer,20230113,15:51:24,Pawns
1208,computer,computer,20230113,15:51:37,Pawns
1209,computer,computer,20230113,15:51:37,Pawns
1210,computer,computer,20230113,15:51:38,Pawns
1211,computer,computer,20230113,15:52:15,Pawns
1212,computer,computer,20230113,15:52:23,Pawns
1213,computer,computer,20230113,15:52:23,Pawns
1214,computer,computer,20230113,15:53:10,Pawns
1215,computer,computer,20230113,15:53:46,Queen
1216,computer,computer,20230113,15:53:53,Pawns
1217,computer,computer,20230113,15:54:04,Pawns
1218,computer,computer,20230113,15:54:44,Pawns
1219,computer,computer,20230113,15:55:28,Queen
1220,computer,computer,20230113,15:55:29,Pawns
1221,computer,computer,20230113,15:56:03,Pawns
1222,computer,computer,20230113,15:56:03,Pawns
1223,computer,computer,20230113,15:56:10,Pawns
1224,computer,computer,20230113,15:56:28,Pawns
1225,computer,computer,20230113,15:57:12,Pawns
1226,computer,computer,20230113,15:57:36,Pawns
1227,computer,computer,20230113,15:58:08,Queen
1228,computer,computer,20230113,15:58:09,Pawns
1229,computer,computer,20230113,15:58:09,Pawns
1230,computer,computer,20230113,15:58:22,Pawns
1231,computer,computer,20230113,15:58:22,Pawns
1232,computer,computer,20230113,15:58:34,Pawns
1233,computer,computer,20230113,15:58:40,Pawns
1234,computer,computer,20230113,15:58:40,Pawns
1235,computer,computer,20230113,15:58:46,Pawns
1236,computer,computer,20230113,15:59:10,Pawns
1237,computer,computer,20230113,15:59:43,Queen
1238,computer,computer,20230113,15:59:43,Pawns
1239,computer,computer,20230113,16:00:16,Pawns
1240,computer,computer,20230113,16:00:16,Pawns
1241,computer,computer,20230113,16:00:16,Pawns
1242,computer,computer,20230113,16:00:40,Pawns
1243,computer,computer,20230113,16:01:03,Pawns
1244,computer,computer,20230113,16:01:09,Pawns
1245,computer,computer,20230113,16:01:47,Pawns
1246,computer,computer,20230113,16:01:53,Pawns
1247,computer,computer,20230113,16:02:17,Pawns
1248,computer,computer,20230113,16:02:50,Queen
1249,computer,computer,20230113,16:03:15,Queen
1250,computer,computer,20230113,16:03:15,Pawns
1251,computer,computer,20230113,16:03:16,Pawns
1252,computer,computer,20230113,16:03:22,Pawns
1253,computer,computer,20230113,16:03:23,Pawns
1254,computer,computer,20230113,16:03:43,Pawns
1255,computer,computer,20230113,16:03:49,Pawns
1256,computer,computer,20230113,16:03:55,Pawns
1257,computer,computer,20230113,16:04:30,Pawns
1258,computer,computer,20230113,16:05:18,Queen
1259,computer,computer,20230113,16:06:05,Queen
1260,computer,computer,20230113,16:06:44,Queen
1261,computer,computer,20230113,16:06:45,Pawns
1262,computer,computer,20230113,16:07:14,Pawns
1263,computer,computer,20230113,16:07:46,Pawns
1264,computer,computer,20230113,16:08:23,Pawns
1265,computer,computer,20230113,16:08:24,Pawns
1266,computer,computer,20230113,16:08:58,Pawns
1267,computer,computer,20230113,16:09:54,Pawns
1268,computer,computer,20230113,16:10:03,Pawns
1269,computer,computer,20230113,16:10:33,Pawns
1270,computer,computer,20230113,16:10:33,Pawns
1271,computer,computer,20230113,16:10:33,Pawns
1272,computer,computer,20230113,16:10:34,Pawns
1273,computer,computer,20230113,16:11:30,Queen
1274,computer,computer,20230113,16:12:02,Queen
1275,computer,computer,20230113,16:12:03,Pawns
1276,computer,computer,20230113,16:12:04,Pawns
1277,computer,computer,20230113,16:12:44,Queen
1278,computer,computer,20230113,16:12:45,Pawns
1279,computer,computer,20230113,16:12:46,Pawns
1280,computer,computer,20230113,16:13:19,Pawns
1281,computer,computer,20230113,16:13:27,Pawns
1282,computer,computer,20230113,16:13:56,Queen
1283,computer,computer,20230113,16:14:50,Queen
1284,computer,computer,20230113,16:15:21,Pawns
1285,computer,computer,20230113,16:15:22,Pawns
1286,computer,computer,20230113,16:15:47,Pawns
1287,computer,computer,20230113,16:16:13,Pawns
1288,computer,computer,20230113,16:16:38,Pawns
1289,computer,computer,20230113,16:17:12,Queen
1290,computer,computer,20230113,16:17:12,Pawns
1291,computer,computer,20230113,16:17:37,Pawns
1292,computer,computer,20230113,16:17:44,Pawns
1293,computer,computer,20230113,16:17:44,Pawns
1294,computer,computer,20230113,16:18:24,Queen
1295,computer,computer,20230113,16:18:25,Pawns
1296,computer,computer,20230113,16:18:32,Pawns
1297,computer,computer,20230113,16:18:58,Queen
1298,computer,computer,20230113,16:19:05,Pawns
1299,computer,computer,20230113,16:19:44,Queen
1300,computer,computer,20230113,16:20:09,Pawns
1301,computer,computer,20230113,16:20:16,Pawns
1302,computer,computer,20230113,16:20:25,Pawns
1303,computer,computer,20230113,16:20:26,Pawns
1304,computer,computer,20230113,16:21:00,Queen
1305,computer,computer,20230113,16:21:40,Queen
1306,computer,computer,20230113,16:22:23,Pawns
1307,computer,computer,20230113,16:22:23,Pawns
1308,computer,computer,20230113,16:23:02,Queen
1309,computer,computer,20230113,16:23:31,Pawns
1310,computer,computer,20230113,16:23:31,Pawns
1311,computer,computer,20230113,16:24:13,Pawns
1312,computer,computer,20230113,16:24:21,Pawns
1313,computer,computer,20230113,16:25:05,Pawns
1314,computer,computer,20230113,16:25:31,Queen
1315,computer,computer,20230113,16:25:31,Pawns
1316,computer,computer,20230113,16:25:38,Pawns
1317,computer,computer,20230113,16:25:44,Pawns
1318,computer,computer,20230113,16:26:11,Pawns
1319,computer,computer,20230113,16:26:11,Pawns
1320,computer,computer,20230113,16:26:12,Pawns
1321,computer,computer,20230113,16:26:12,Pawns
1322,computer,computer,20230113,16:26:52,Queen
1323,computer,computer,20230113,16:26:53,Pawns
1324,computer,computer,20230113,16:27:50,Queen
1325,computer,computer,20230113,16:28:31,Queen
1326,computer,computer,20230113,16:28:32,Pawns
1327,computer,computer,20230113,16:28:56,Pawns
1328,computer,computer,20230113,16:28:57,Pawns
1329,computer,computer,20230113,16:29:17,Pawns
1330,computer,computer,20230113,16:29:23,Pawns
1331,computer,computer,20230113,16:29:52,Pawns
1332,computer,computer,20230113,16:30:16,Pawns
1333,computer,computer,20230113,16:30:51,Pawns
1334,computer,computer,20230113,16:31:24,Queen
1335,computer,computer,20230113,16:31:53,Pawns
1336,computer,computer,20230113,16:32:04,Pawns
1337,computer,computer,20230113,16:32:29,Pawns
1338,computer,computer,20230113,16:33:13,Queen
1339,computer,computer,20230113,16:33:48,Queen
1340,computer,computer,20230113,16:33:49,Pawns
1341,computer,computer,20230113,16:34:14,Queen
1342,computer,computer,20230113,16:34:50,Queen
1343,computer,computer,20230113,16:35:15,Queen
1344,computer,computer,20230113,16:35:22,Pawns
1345,computer,computer,20230113,16:35:22,Pawns
1346,computer,computer,20230113,16:36:02,Queen
1347,computer,computer,20230113,16:36:29,Pawns
1348,computer,computer,20230113,16:37:12,Queen
1349,computer,computer,20230113,16:37:19,Pawns
1350,computer,computer,20230113,16:37:47,Pawns
1351,computer,computer,20230113,16:38:22,Pawns
1352,computer,computer,20230113,16:38:23,Pawns
1353,computer,computer,20230113,16:38:23,Pawns
1354,computer,computer,20230113,16:38:49,Pawns
1355,computer,computer,20230113,16:38:56,Pawns
1356,computer,computer,20230113,16:39:19,Pawns
1357,computer,computer,20230113,16:39:32,Pawns
1358,computer,computer,20230113,16:39:51,Pawns
1359,computer,computer,20230113,16:40:16,Pawns
1360,computer,computer,20230113,16:40:27,Pawns
1361,computer,computer,20230113,16:40:50,Pawns
1362,computer,computer,20230113,16:40:51,Pawns
1363,computer,computer,20230113,16:41:01,Pawns
1364,computer,computer,20230113,16:41:34,Queen
1365,computer,computer,20230113,16:41:41,Pawns
1366,computer,computer,20230113,16:41:53,Pawns
1367,computer,computer,20230113,16:41:53,Pawns
1368,computer,computer,20230113,16:42:16,Pawns
1369,computer,computer,20230113,16:42:49,Queen
1370,computer,computer,20230113,16:43:24,Pawns
1371,computer,computer,20230113,16:44:03,Queen
1372,computer,computer,20230113,16:44:26,Pawns
1373,computer,computer,20230113,16:44:26,Pawns
1374,computer,computer,20230113,16:44:33,Pawns
1375,computer,computer,20230113,16:44:45,Pawns
1376,computer,computer,20230113,16:45:11,Pawns
1377,computer,computer,20230113,16:45:11,Pawns
1378,computer,computer,20230113,16:45:36,Pawns
1379,computer,computer,20230113,16:46:02,Pawns
1380,computer,computer,20230113,16:46:35,Queen
1381,computer,computer,20230113,16:46:35,Pawns
1382,computer,computer,20230113,16:46:42,Pawns
1383,computer,computer,20230113,16:47:26,Queen
1384,computer,computer,20230113,16:48:00,Queen
1385,computer,computer,20230113,16:48:24,Pawns
1386,computer,computer,20230113,16:48:50,Queen
1387,computer,computer,20230113,16:49:24,Queen
1388,computer,computer,20230113,16:49:25,Pawns
1389,computer,computer,20230113,16:49:25,Pawns
1390,computer,computer,20230113,16:49:50,Pawns
1391,computer,computer,20230113,16:50:18,Pawns
1392,computer,computer,20230113,16:50:18,Pawns
1393,computer,computer,20230113,16:50:40,Pawns
1394,computer,computer,20230113,16:51:04,Pawns
1395,computer,computer,20230113,16:51:39,Pawns
1396,computer,computer,20230113,16:51:59,Pawns
1397,computer,computer,20230113,16:51:59,Pawns
1398,computer,computer,20230113,16:52:36,Queen
1399,computer,computer,20230113,16:53:09,Pawns
1400,computer,computer,20230113,16:53:28,Pawns
1401,computer,computer,20230113,16:53:29,Pawns
1402,computer,computer,20230113,16:53:30,Pawns
1403,computer,computer,20230113,16:53:51,Pawns
1404,computer,computer,20230113,16:54:31,Queen
1405,computer,computer,20230113,16:55:06,Queen
1406,computer,computer,20230113,16:55:42,Queen
1407,computer,computer,20230113,16:55:43,Pawns
1408,computer,computer,20230113,16:56:10,Pawns
1409,computer,computer,20230113,16:56:39,Pawns
1410,computer,computer,20230113,16:57:05,Queen
1411,computer,computer,20230113,16:57:29,Pawns
1412,computer,computer,20230113,16:57:41,Pawns
1413,computer,computer,20230113,16:57:41,Pawns
1414,computer,computer,20230113,16:57:41,Pawns
1415,computer,computer,20230113,16:57:42,Pawns
1416,computer,computer,20230113,16:58:20,Queen
1417,computer,computer,20230113,16:58:41,Pawns
1418,computer,computer,20230113,16:59:12,Queen
1419,computer,computer,20230113,16:59:42,Pawns
1420,computer,computer,20230113,16:59:48,Pawns
1421,computer,computer,20230113,16:59:54,Pawns
1422,computer,computer,20230113,17:00:21,Pawns
1423,computer,computer,20230113,17:00:21,Pawns
1424,computer,computer,20230113,17:00:21,Pawns
1425,computer,computer,20230113,17:00:46,Pawns
1426,computer,computer,20230113,17:01:09,Pawns
1427,computer,computer,20230113,17:01:16,Pawns
1428,computer,computer,20230113,17:01:28,Pawns
1429,computer,computer,20230113,17:01:28,Pawns
1430,computer,computer,20230113,17:02:01,Queen
1431,computer,computer,20230113,17:02:02,Pawns
1432,computer,computer,20230113,17:02:02,Pawns
1433,computer,computer,20230113,17:02:09,Pawns
1434,computer,computer,20230113,17:02:10,Pawns
1435,computer,computer,20230113,17:02:22,Pawns
1436,computer,computer,20230113,17:02:46,Pawns
1437,computer,computer,20230113,17:02:47,Pawns
1438,computer,computer,20230113,17:03:21,Queen
1439,computer,computer,20230113,17:03:45,Pawns
1440,computer,computer,20230113,17:03:46,Pawns
1441,computer,computer,20230113,17:04:16,Pawns
1442,computer,computer,20230113,17:04:16,Pawns
1443,computer,computer,20230113,17:04:16,Pawns
1444,computer,computer,20230113,17:05:01,Queen
1445,computer,computer,20230113,17:05:02,Pawns
1446,computer,computer,20230113,17:05:02,Pawns
1447,computer,computer,20230113,17:05:09,Pawns
1448,computer,computer,20230113,17:05:09,Pawns
1449,computer,computer,20230113,17:05:09,Pawns
1450,computer,computer,20230113,17:05:10,Pawns
1451,computer,computer,20230113,17:05:45,Queen
1452,computer,computer,20230113,17:06:22,Queen
1453,computer,computer,20230113,17:06:51,Queen
1454,computer,computer,20230113,17:06:52,Pawns
1455,computer,computer,20230113,17:06:53,Pawns
1456,computer,computer,20230113,17:06:54,Pawns
1457,computer,computer,20230113,17:07:22,Pawns
1458,computer,computer,20230113,17:07:23,Pawns
1459,computer,computer,20230113,17:07:56,Pawns
1460,computer,computer,20230113,17:07:56,Pawns
1461,computer,computer,20230113,17:07:56,Pawns
1462,computer,computer,20230113,17:08:36,Queen
1463,computer,computer,20230113,17:09:10,Queen
1464,computer,computer,20230113,17:09:50,Queen
1465,computer,computer,20230113,17:09:50,Pawns
1466,computer,computer,20230113,17:10:28,Queen
1467,computer,computer,20230113,17:10:28,Pawns
1468,computer,computer,20230113,17:10:49,Pawns
1469,computer,computer,20230113,17:11:01,Pawns
1470,computer,computer,20230113,17:11:12,Pawns
1471,computer,computer,20230113,17:11:45,Queen
1472,computer,computer,20230113,17:11:45,Pawns
1473,computer,computer,20230113,17:11:45,Pawns
1474,computer,computer,20230113,17:12:14,Pawns
1475,computer,computer,20230113,17:12:21,Pawns
1476,computer,computer,20230113,17:12:56,Queen
1477,computer,computer,20230113,17:13:20,Pawns
1478,computer,computer,20230113,17:13:45,Pawns
1479,computer,computer,20230113,17:14:14,Pawns
1480,computer,computer,20230113,17:14:49,Queen
1481,computer,computer,20230113,17:14:49,Pawns
1482,computer,computer,20230113,17:15:13,Pawns
1483,computer,computer,20230113,17:15:38,Pawns
1484,computer,computer,20230113,17:16:02,Pawns
1485,computer,computer,20230113,17:16:41,Queen
1486,computer,computer,20230113,17:16:53,Pawns
1487,computer,computer,20230113,17:16:53,Pawns
1488,computer,computer,20230113,17:17:23,Pawns
1489,computer,computer,20230113,17:17:29,Pawns
1490,computer,computer,20230113,17:17:48,Pawns
1491,computer,computer,20230113,17:18:22,Queen
1492,computer,computer,20230113,17:18:56,Queen
1493,computer,computer,20230113,17:19:34,Queen
1494,computer,computer,20230113,17:19:51,Pawns
1495,computer,computer,20230113,17:20:33,Queen
1496,computer,computer,20230113,17:21:02,Pawns
1497,computer,computer,20230113,17:21:02,Pawns
1498,computer,computer,20230113,17:21:31,Pawns
1499,computer,computer,20230113,17:22:00,Queen
1500,computer,computer,20230113,17:22:01,Pawns
1501,computer,computer,20230113,17:22:28,Pawns
1502,computer,computer,20230113,17:22:28,Pawns
1503,computer,computer,20230113,17:22:47,Pawns
1504,computer,computer,20230113,17:23:13,Pawns
1505,computer,computer,20230113,17:23:41,Pawns
1506,computer,computer,20230113,17:24:03,Pawns
1507,computer,computer,20230113,17:24:03,Pawns
1508,computer,computer,20230113,17:24:44,Queen
1509,computer,computer,20230113,17:24:44,Pawns
1510,computer,computer,20230113,17:24:45,Pawns
1511,computer,computer,20230113,17:24:45,Pawns
1512,computer,computer,20230113,17:24:46,Pawns
1513,computer,computer,20230113,17:24:46,Pawns
1514,computer,computer,20230113,17:25:21,Queen
1515,computer,computer,20230113,17:25:46,Pawns
1516,computer,computer,20230113,17:26:06,Pawns
1517,computer,computer,20230113,17:26:07,Pawns
1518,computer,computer,20230113,17:26:32,Pawns
1519,computer,computer,20230113,17:27:06,Queen
1520,computer,computer,20230113,17:27:13,Pawns
1521,computer,computer,20230113,17:27:20,Pawns
1522,computer,computer,20230113,17:27:21,Pawns
1523,computer,computer,20230113,17:27:21,Pawns
1524,computer,computer,20230113,17:27:33,Pawns
1525,computer,computer,20230113,17:28:11,Pawns
1526,computer,computer,20230113,17:28:44,Queen
1527,computer,computer,20230113,17:29:19,Queen
1528,computer,computer,20230113,17:29:25,Pawns
1529,computer,computer,20230113,17:29:32,Pawns
1530,computer,computer,20230113,17:29:57,Pawns
1531,computer,computer,20230113,17:30:03,Pawns
1532,computer,computer,20230113,17:30:03,Pawns
1533,computer,computer,20230113,17:30:14,Pawns
1534,computer,computer,20230113,17:30:15,Pawns
1535,computer,computer,20230113,17:30:41,Pawns
1536,computer,computer,20230113,17:30:47,Pawns
1537,computer,computer,20230113,17:31:13,Queen
1538,computer,computer,20230113,17:31:20,Pawns
1539,computer,computer,20230113,17:31:52,Queen
1540,computer,computer,20230113,17:32:16,Pawns
1541,computer,computer,20230113,17:32:16,Pawns
1542,computer,computer,20230113,17:32:43,Pawns
1543,computer,computer,20230113,17:32:44,Pawns
1544,computer,computer,20230113,17:33:17,Queen
1545,computer,computer,20230113,17:33:53,Queen
1546,computer,computer,20230113,17:34:25,Pawns
1547,computer,computer,20230113,17:34:50,Pawns
1548,computer,computer,20230113,17:34:58,Pawns
1549,computer,computer,20230113,17:34:59,Pawns
1550,computer,computer,20230113,17:34:59,Pawns
1551,computer,computer,20230113,17:35:26,Pawns
1552,computer,computer,20230113,17:35:27,Pawns
1553,computer,computer,20230113,17:36:03,Pawns
1554,computer,computer,20230113,17:36:03,Pawns
1555,computer,computer,20230113,17:36:45,Queen
1556,computer,computer,20230113,17:37:13,Pawns
1557,computer,computer,20230113,17:37:49,Pawns
1558,computer,computer,20230113,17:37:50,Pawns
1559,computer,computer,20230113,17:38:32,Queen
1560,computer,computer,20230113,17:38:33,Pawns
1561,computer,computer,20230113,17:39:13,Queen
1562,computer,computer,20230113,17:39:53,Pawns
1563,computer,computer,20230113,17:39:53,Pawns
1564,computer,computer,20230113,17:40:07,Pawns
1565,computer,computer,20230113,17:40:08,Pawns
1566,computer,computer,20230113,17:40:08,Pawns
1567,computer,computer,20230113,17:40:47,Queen
1568,computer,computer,20230113,17:40:48,Pawns
1569,computer,computer,20230113,17:40:49,Pawns
1570,computer,computer,20230113,17:40:55,Pawns
1571,computer,computer,20230113,17:41:32,Queen
1572,computer,computer,20230113,17:42:02,Pawns
1573,computer,computer,20230113,17:42:31,Pawns
1574,computer,computer,20230113,17:43:16,Pawns
1575,computer,computer,20230113,17:43:44,Pawns
1576,computer,computer,20230113,17:44:08,Pawns
1577,computer,computer,20230113,17:44:08,Pawns
1578,computer,computer,20230113,17:44:15,Pawns
1579,computer,computer,20230113,17:44:16,Pawns
1580,computer,computer,20230113,17:44:26,Pawns
1581,computer,computer,20230113,17:44:32,Pawns
1582,computer,computer,20230113,17:44:39,Pawns
1583,computer,computer,20230113,17:45:09,Pawns
1584,computer,computer,20230113,17:45:19,Pawns
1585,computer,computer,20230113,17:45:46,Pawns
1586,computer,computer,20230113,17:45:52,Pawns
1587,computer,computer,20230113,17:46:04,Pawns
1588,computer,computer,20230113,17:46:11,Pawns
1589,computer,computer,20230113,17:46:47,Queen
